age,balance,campaign,pdays,previous,month_sin,month_cos,day_sin,day_cos,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,education_secondary,education_tertiary,default_yes,housing_yes,loan_yes,contact_telephone,poutcome_other,poutcome_success
0.46153846153846156,0.23283472007744255,0.06451612903225806,0.0,0.0,0.06698729810778081,0.24999999999999978,1.0000000000000002,0.4733243142702281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26153846153846155,0.19388296033374053,0.03225806451612903,0.0,0.0,0.06698729810778081,0.24999999999999978,0.3025686707480363,0.9593746881414906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5230769230769231,0.2773641874294143,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,0.5506491688387131,1.1102230246251565e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.46153846153846156,0.19173946112890958,0.22580645161290322,0.0,0.0,0.2500000000000002,0.06698729810778059,0.44935083116128743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.38461538461538464,0.1848249475649388,0.0,0.0,0.0,0.5000000000000001,0.0,0.10410400185652458,0.19187389186646897,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.46153846153846156,0.20570677852813055,0.25806451612903225,0.0,0.0,0.2500000000000002,0.06698729810778059,0.3025686707480363,0.9593746881414906,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.15384615384615385,0.18535506027150989,0.0,0.0,0.0,0.75,0.9330127018922194,0.21399881197870807,0.9101512281075304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6000000000000001,0.1848249475649388,0.0967741935483871,0.0,0.0,0.06698729810778081,0.24999999999999978,0.10410400185652458,0.19187389186646897,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2153846153846154,0.1878212367759928,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,0.9694786385394496,0.6728132818016388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.36923076923076925,0.1861156567635467,0.0,0.0,0.0,0.75,0.06698729810778065,0.9248674430638011,0.7638762679090525,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5076923076923077,0.18590822135662755,0.0967741935483871,0.0,0.0,0.06698729810778081,0.24999999999999978,0.2570371776943295,0.060416341979928345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2923076923076923,0.20291792472399567,0.03225806451612903,0.0,0.0,0.24999999999999983,0.9330127018922194,0.3501260764071433,0.02041741106259165,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.18461538461538463,0.3208795261253371,0.0,0.558282208588957,0.22106472945750374,0.75,0.06698729810778065,0.9694786385394496,0.6728132818016388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.23076923076923078,0.19339894438426256,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,0.9694786385394496,0.6728132818016388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.24615384615384617,0.21785327402217253,0.06451612903225806,0.0,0.0,0.06698729810778081,0.24999999999999978,1.0000000000000002,0.4733243142702281,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5538461538461539,0.18968815543826492,0.03225806451612903,0.0,0.0,0.5000000000000001,0.0,0.17389520547362908,0.11835923182057967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18461538461538463,0.17862493373591168,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,0.1371378754506844,0.8440834809192108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4153846153846154,0.2678221587111347,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,0.3992213913341356,0.9897386467837903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6307692307692307,0.1848249475649388,0.1935483870967742,0.0,0.0,0.75,0.06698729810778065,0.07513255693619902,0.7638762679090525,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.47692307692307695,0.20008297416276763,0.03225806451612903,0.0,0.0,0.5000000000000001,0.0,0.2570371776943295,0.060416341979928345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6000000000000001,0.20600640744923593,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,0.17389520547362908,0.11835923182057967,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.5076923076923077,0.1908175259870468,0.12903225806451613,0.0,0.0,0.06698729810778081,0.24999999999999978,0.1371378754506844,0.8440834809192108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4461538461538462,0.1918086062645493,0.0,0.0,0.0,0.5000000000000001,0.0,0.8958959981434755,0.191873891866469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4461538461538462,0.19187775140018898,0.0,0.0,0.0,0.75,0.06698729810778065,0.9248674430638011,0.7638762679090525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4461538461538462,0.1923848157282135,0.03225806451612903,0.0,0.0,0.06698729810778081,0.24999999999999978,0.7429628223056708,0.0604163419799284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5384615384615385,0.202526102288704,0.0,0.0,0.0,0.2500000000000002,0.06698729810778059,0.9494791730807812,0.2779506232977113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.49230769230769234,0.17173346855048746,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,0.21399881197870807,0.9101512281075304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.4153846153846154,0.1953350081821744,0.0,0.0,0.0,0.75,0.06698729810778065,0.8958959981434755,0.191873891866469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.18461538461538463,0.18491714107912507,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,1.0000000000000002,0.4733243142702281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3230769230769231,0.19312236384170373,0.03225806451612903,0.4003067484662577,0.350379306422211,0.75,0.9330127018922194,0.3025686707480363,0.9593746881414906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.26153846153846155,0.1848249475649388,0.0,0.446319018404908,0.350379306422211,0.75,0.06698729810778065,1.0000000000000002,0.4733243142702281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.24615384615384617,0.18468665729365938,0.22580645161290322,0.0,0.0,0.06698729810778081,0.24999999999999978,0.21399881197870807,0.9101512281075304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.49230769230769234,0.4505266554497891,0.0,0.0,0.0,0.75,0.06698729810778065,0.3992213913341356,0.9897386467837903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2923076923076923,0.19277663816350518,0.0,0.2898773006134969,0.350379306422211,0.75,0.9330127018922194,0.3025686707480363,0.9593746881414906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4307692307692308,0.1838569156659829,0.3548387096774194,0.0,0.0,0.2500000000000002,0.06698729810778059,0.21399881197870807,0.9101512281075304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.4461538461538462,0.18367252863761033,0.0,0.0,0.0,0.2500000000000002,0.06698729810778059,0.9948693233918953,0.5746226519476535,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4461538461538462,0.1848249475649388,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,0.7429628223056708,0.0604163419799284,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.4153846153846154,0.21073132505128264,0.0,0.0,0.0,0.75,0.06698729810778065,0.17389520547362908,0.11835923182057967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5076923076923077,0.184387028372554,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,0.9248674430638011,0.7638762679090525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4461538461538462,0.19137068707216448,0.12903225806451613,0.0,0.0,0.06698729810778081,0.24999999999999978,0.07513255693619902,0.7638762679090525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.19492013736833613,0.06451612903225806,0.46625766871165647,0.22106472945750374,0.75,0.06698729810778065,1.0000000000000002,0.4733243142702281,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.23076923076923078,0.19010302625210315,0.0967741935483871,0.0,0.0,0.75,0.06698729810778065,1.0000000000000002,0.4733243142702281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4153846153846154,0.2630741927305414,0.0,0.2898773006134969,0.22106472945750374,0.24999999999999983,0.9330127018922194,0.2570371776943295,0.060416341979928345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5846153846153846,0.18468665729365938,0.4838709677419355,0.0,0.0,0.2500000000000002,0.06698729810778059,0.49999999999999994,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.47692307692307695,0.1848249475649388,0.03225806451612903,0.0,0.0,0.06698729810778081,0.24999999999999978,0.015339382139400726,0.3730654346159252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47692307692307695,0.19293797681333116,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,0.9846606178605994,0.3730654346159256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4307692307692308,0.1873602692050614,0.4193548387096774,0.0,0.0,0.5000000000000001,0.0,0.17389520547362908,0.11835923182057967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5846153846153846,0.1851245764860442,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,0.9248674430638011,0.7638762679090525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2923076923076923,0.18904280083896097,0.0,0.39723926380368096,0.22106472945750374,0.75,0.9330127018922194,0.3025686707480363,0.9593746881414906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3384615384615385,0.1919468965358287,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,0.6498739235928568,0.02041741106259165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5076923076923077,0.1860234632493604,0.03225806451612903,0.0,0.0,0.06698729810778081,0.24999999999999978,0.7429628223056708,0.0604163419799284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24615384615384617,0.18719893055523543,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,1.0000000000000002,0.4733243142702281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.3384615384615385,0.19199299329292183,0.0,0.5398773006134969,0.350379306422211,0.75,0.06698729810778065,0.9694786385394496,0.6728132818016388,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4,0.1863230921704658,0.32258064516129026,0.0,0.0,0.06698729810778081,0.24999999999999978,0.21399881197870807,0.9101512281075304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.49230769230769234,0.2405789752690898,0.0,0.5260736196319018,0.4421294589150075,0.75,0.06698729810778065,0.8958959981434755,0.191873891866469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.2153846153846154,0.1885126881323899,0.0,0.0,0.0,0.75,0.06698729810778065,0.9846606178605994,0.3730654346159256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2153846153846154,0.24689423099084978,0.0,0.0,0.0,0.75,0.06698729810778065,0.05052082691921883,0.27795062329771136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3230769230769231,0.217346209694148,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,0.10410400185652458,0.19187389186646897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.18461538461538463,0.19526586304653468,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,0.05052082691921883,0.27795062329771136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.38461538461538464,0.18708368866250258,0.0,0.0,0.0,0.75,0.06698729810778065,0.9694786385394496,0.6728132818016388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.46153846153846156,0.1907483808514071,0.03225806451612903,0.0,0.0,0.5000000000000001,0.0,0.9248674430638011,0.7638762679090525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4461538461538462,0.18742941434070112,0.0,0.0,0.0,0.75,0.06698729810778065,0.7429628223056708,0.0604163419799284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5076923076923077,0.1848249475649388,0.12903225806451613,0.0,0.0,0.75,0.06698729810778065,0.1371378754506844,0.8440834809192108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38461538461538464,0.18616175352063982,0.0967741935483871,0.0,0.0,0.9330127018922194,0.75,0.9846606178605994,0.3730654346159256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.46153846153846156,0.21531795238204993,0.0,0.0,0.0,0.75,0.06698729810778065,0.9948693233918953,0.5746226519476535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.38461538461538464,0.18966510705971834,0.12903225806451613,0.0,0.0,0.75,0.06698729810778065,0.8261047945263711,0.11835923182057967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2153846153846154,0.15025237974508493,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,0.1371378754506844,0.8440834809192108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5538461538461539,0.20282573120980937,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,0.9846606178605994,0.3730654346159256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4153846153846154,0.3497130476870952,0.06451612903225806,0.0,0.0,0.2500000000000002,0.06698729810778059,0.49999999999999994,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2923076923076923,0.1827966902528407,0.0,0.0,0.0,0.75,0.06698729810778065,0.07513255693619902,0.7638762679090525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4153846153846154,0.1466798810703667,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,0.21399881197870807,0.9101512281075304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.36923076923076925,0.2015350220112015,0.06451612903225806,0.38803680981595096,0.4421294589150075,0.9330127018922194,0.75,0.786001188021292,0.9101512281075304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
0.4153846153846154,0.18680710811994375,0.0,0.0,0.0,0.75,0.06698729810778065,0.9248674430638011,0.7638762679090525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.36923076923076925,0.19646437873095626,0.0,0.0,0.0,0.75,0.06698729810778065,0.5506491688387131,1.1102230246251565e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4153846153846154,0.18618480189918638,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,0.3025686707480363,0.9593746881414906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5538461538461539,0.19512757277525525,0.0967741935483871,0.0,0.0,0.75,0.06698729810778065,0.6498739235928568,0.02041741106259165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2923076923076923,0.1880517205614585,0.0,0.0,0.0,0.75,0.06698729810778065,0.9948693233918953,0.5746226519476535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.24615384615384617,0.18394910918016916,0.0,0.0,0.0,0.75,0.06698729810778065,0.9948693233918953,0.5746226519476535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.26153846153846155,0.1805609975338235,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,0.1371378754506844,0.8440834809192108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.36923076923076925,0.19240786410676008,0.06451612903225806,0.0,0.0,0.06698729810778081,0.24999999999999978,0.17389520547362908,0.11835923182057967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5230769230769231,0.2160785488740867,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,0.8628621245493158,0.8440834809192109,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.26153846153846155,0.23732915389402354,0.0,0.0,0.0,0.2500000000000002,0.06698729810778059,0.05052082691921883,0.27795062329771136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.23076923076923078,0.19595731440293174,0.03225806451612903,0.0,0.0,0.75,0.06698729810778065,0.6498739235928568,0.02041741106259165,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
